"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/05/2020","AQS","410170004","3","12.3","ug/m3 LC","57","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/06/2020","AQS","410170004","3","11.2","ug/m3 LC","55","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/07/2020","AQS","410170004","3","46.4","ug/m3 LC","128","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/08/2020","AQS","410170004","3","43.6","ug/m3 LC","121","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/09/2020","AQS","410170004","3","26.8","ug/m3 LC","84","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/10/2020","AQS","410170004","3","4.6","ug/m3 LC","26","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/11/2020","AQS","410170004","3","2.1","ug/m3 LC","12","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/12/2020","AQS","410170004","3","2.8","ug/m3 LC","16","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/13/2020","AQS","410170004","3","2.7","ug/m3 LC","15","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/14/2020","AQS","410170004","3","3.3","ug/m3 LC","18","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/15/2020","AQS","410170004","3","3.6","ug/m3 LC","20","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/16/2020","AQS","410170004","3","2.7","ug/m3 LC","15","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/17/2020","AQS","410170004","3","3.3","ug/m3 LC","18","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/18/2020","AQS","410170004","3","2.4","ug/m3 LC","13","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/19/2020","AQS","410170004","3","2.9","ug/m3 LC","16","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/20/2020","AQS","410170004","3","3.3","ug/m3 LC","18","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/21/2020","AQS","410170004","3","2.6","ug/m3 LC","14","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/22/2020","AQS","410170004","3","4.7","ug/m3 LC","26","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"10/23/2020","AQS","410170004","3","6.4","ug/m3 LC","36","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/14/2020","AQS","410170004","3","2.8","ug/m3 LC","16","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/15/2020","AQS","410170004","3","4","ug/m3 LC","22","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/16/2020","AQS","410170004","3","9.1","ug/m3 LC","51","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/17/2020","AQS","410170004","3","3.3","ug/m3 LC","18","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/18/2020","AQS","410170004","3","4.2","ug/m3 LC","23","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/19/2020","AQS","410170004","3","2.1","ug/m3 LC","12","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/20/2020","AQS","410170004","3","8.2","ug/m3 LC","46","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/21/2020","AQS","410170004","3","18","ug/m3 LC","68","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/22/2020","AQS","410170004","3","11.8","ug/m3 LC","56","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/23/2020","AQS","410170004","3","2.9","ug/m3 LC","16","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/24/2020","AQS","410170004","3","4.3","ug/m3 LC","24","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/25/2020","AQS","410170004","3","2.1","ug/m3 LC","12","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/26/2020","AQS","410170004","3","4.3","ug/m3 LC","24","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/27/2020","AQS","410170004","3","9.5","ug/m3 LC","52","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/28/2020","AQS","410170004","3","6.8","ug/m3 LC","38","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/29/2020","AQS","410170004","3","5.8","ug/m3 LC","32","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"11/30/2020","AQS","410170004","3","2.3","ug/m3 LC","13","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/01/2020","AQS","410170004","3","3.4","ug/m3 LC","19","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/02/2020","AQS","410170004","3","4.7","ug/m3 LC","26","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/03/2020","AQS","410170004","3","8.6","ug/m3 LC","48","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/04/2020","AQS","410170004","3","9.5","ug/m3 LC","52","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/05/2020","AQS","410170004","3","12.3","ug/m3 LC","57","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/06/2020","AQS","410170004","3","8.2","ug/m3 LC","46","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/07/2020","AQS","410170004","3","3.4","ug/m3 LC","19","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/08/2020","AQS","410170004","3","4.8","ug/m3 LC","27","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/09/2020","AQS","410170004","3","1.6","ug/m3 LC","9","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/10/2020","AQS","410170004","3","4.8","ug/m3 LC","27","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/11/2020","AQS","410170004","3","2.8","ug/m3 LC","16","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/12/2020","AQS","410170004","3","2.8","ug/m3 LC","16","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/13/2020","AQS","410170004","3","7.2","ug/m3 LC","40","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/14/2020","AQS","410170004","3","2.9","ug/m3 LC","16","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/15/2020","AQS","410170004","3","2.6","ug/m3 LC","14","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/16/2020","AQS","410170004","3","3.2","ug/m3 LC","18","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/17/2020","AQS","410170004","3","1.2","ug/m3 LC","7","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/18/2020","AQS","410170004","3","3","ug/m3 LC","17","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/19/2020","AQS","410170004","3","1.8","ug/m3 LC","10","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/20/2020","AQS","410170004","3","1.4","ug/m3 LC","8","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/21/2020","AQS","410170004","3","1.4","ug/m3 LC","8","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/22/2020","AQS","410170004","3","1.7","ug/m3 LC","9","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/23/2020","AQS","410170004","3","3.2","ug/m3 LC","18","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/24/2020","AQS","410170004","3","3.7","ug/m3 LC","21","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/25/2020","AQS","410170004","3","3.6","ug/m3 LC","20","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/26/2020","AQS","410170004","3","2.1","ug/m3 LC","12","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/27/2020","AQS","410170004","3","3.1","ug/m3 LC","17","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/28/2020","AQS","410170004","3","5.3","ug/m3 LC","29","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/29/2020","AQS","410170004","3","11.7","ug/m3 LC","56","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/30/2020","AQS","410170004","3","4","ug/m3 LC","22","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
"12/31/2020","AQS","410170004","3","2.1","ug/m3 LC","12","Sisters Forest Service Station (SFS)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","771","Correlated Radiance Research M903 With Heated Inlet","13460","Bend-Redmond, OR","41","Oregon","017","Deschutes","44.2921","-121.5555"
